        20       100       100
      2640        60        44         1
      5112        72        71         1
      3330        45        74         2
      1353        41        33         5
      1200        25        48         5
      2754        51        54         1
      1998        54        37         1
      2040        68        30         2
      1050        30        35         1
      1914        33        58         2
      1275        51        25         2
      1364        44        31         6
      3795        69        55         1
       832        26        32         6
       957        33        29         9
      1254        33        38         1
      5041        71        71         1
      4087        61        67         1
      4488        68        66         1
      1715        49        35         4
