        20       100       100
      3740        68        55         1
      2244        34        66         1
      3149        67        47         1
      1794        69        26         1
      2016        28        72         1
      1147        37        31         5
      1734        34        51         2
      1428        42        34         2
      4331        71        61         1
      3195        71        45         2
      3402        54        63         1
      2520        35        72         2
      1456        26        56         1
      1250        50        25         1
      3404        46        74         1
      4225        65        65         1
      1900        38        50         4
      2210        34        65         1
      1456        28        52         3
      3233        61        53         1
