        20       100       100
      2419        41        59         1
      1980        33        60         1
      2904        44        66         2
      2296        56        41         2
      2484        69        36         2
      2967        43        69         2
      1548        43        36         4
      3626        49        74         2
      1876        28        67         1
      2040        40        51         2
      1302        42        31         5
      3465        55        63         1
      1638        39        42         1
      2058        49        42         2
      1850        25        74         1
       754        29        26         2
      4221        63        67         1
      3504        48        73         2
      3850        55        70         1
      4290        65        66         1
