        20       100       100
      3570        70        51         1
      2392        46        52         2
      3570        51        70         1
      2109        37        57         1
      2754        54        51         1
      1116        31        36         3
      2912        56        52         1
      1050        25        42         2
      4968        69        72         1
      3220        70        46         2
      2907        51        57         1
      1215        45        27         1
      2550        51        50         1
      2556        71        36         2
      1325        53        25         4
      2170        70        31         1
      2592        72        36         1
      2592        54        48         2
      2679        57        47         2
      2240        56        40         1
