        20       100       100
       924        33        28         5
      3626        74        49         1
      2835        45        63         1
      1715        35        49         2
      2652        39        68         2
      2052        36        57         1
      4488        66        68         1
       928        29        32         4
      1980        30        66         3
      3468        51        68         1
      4020        67        60         1
      3575        65        55         1
      1482        38        39         3
      3796        73        52         1
      3233        61        53         1
      4248        72        59         1
      2450        50        49         4
      1900        38        50         4
      3640        56        65         1
      3256        44        74         1
