        20       100       100
      2310        70        33         2
      1802        34        53         2
      1480        40        37         1
      3538        61        58         1
      2592        72        36         1
      2392        52        46         2
      2009        49        41         2
      2173        41        53         2
      3834        54        71         1
      2024        46        44         2
      1620        27        60         1
      4899        69        71         1
      1890        54        35         1
      2262        39        58         2
      2444        52        47         2
      2800        40        70         1
      1815        55        33         2
      1404        36        39         4
      2436        42        58         1
      1394        34        41         1
