        20       100       100
      1890        63        30         2
      2214        54        41         1
      2250        45        50         1
      2553        69        37         1
      2679        47        57         2
      2992        44        68         2
      1505        35        43         2
      1064        38        28         5
      1100        44        25         3
      1558        38        41         1
      2015        31        65         1
      1395        45        31         5
      2162        47        46         3
      2552        58        44         2
      1386        42        33         2
      3564        54        66         1
       729        27        27         8
      4736        64        74         1
      2793        49        57         2
      3795        69        55         1
