        20       100       100
       775        25        31         7
      2728        62        44         2
      2052        54        38         2
      3080        56        55         1
      1232        44        28         2
      3190        55        58         1
      1674        31        54         3
      2100        42        50         4
      1147        37        31         5
      1892        44        43         3
      1085        35        31         1
      2898        46        63         2
      2240        70        32         1
      1334        46        29         6
      1364        44        31         6
      1550        25        62         1
      3551        53        67         1
      2470        65        38         2
      1610        46        35         4
      3185        49        65         1
