ID,WIDTH,HEIGHT,GROUP
0,30,42,0
1,13,56,1
2,13,6,2
3,4,11,3
4,28,15,4
5,6,20,5
6,27,94,6
7,13,9,7
8,11,7,8
9,15,7,9
10,31,20,10
11,7,33,11
12,13,4,12
13,22,64,13
14,18,3,14
15,37,29,14
16,6,5,15
17,47,9,15
18,10,2,16
19,29,16,17
20,7,11,17
21,6,1,18
22,55,15,19
23,21,55,20
24,19,21,21
25,4,14,22
26,8,46,23
27,65,17,23
28,8,3,23
29,18,116,24
30,35,7,24
31,4,5,24
32,22,8,24
33,7,11,25
34,41,27,26
35,110,16,26
36,14,6,27
37,12,7,28
38,27,8,29
39,28,5,30
40,22,7,31
41,8,11,31
42,16,14,31
43,12,27,32
44,7,22,32
45,20,21,33
46,56,9,33
47,8,5,33
48,5,9,34
49,6,22,34
50,23,25,35
51,50,24,35
52,2,10,35
53,36,12,35
54,11,21,36
55,7,2,36
56,4,18,37
57,13,34,38
58,33,7,39
59,9,35,40
60,7,21,40
61,5,3,40
62,3,15,40
63,5,1,41
64,16,68,41
65,4,4,41
66,14,4,41
67,7,20,42
68,8,2,42
69,18,15,43
70,2,2,44
71,11,12,45
72,36,14,45
73,12,75,45
74,35,11,46
75,34,102,46
76,24,35,46
77,14,10,47
78,13,10,47
79,2,10,48
80,5,12,48
81,14,11,49
82,12,8,49
83,22,56,50
84,4,25,50
85,2,4,50
86,16,41,51
87,23,49,51
88,18,5,51
89,10,60,52
90,4,1,53
91,11,12,53
92,47,12,54
93,5,21,55
94,4,25,55
95,4,24,56
96,56,19,57
