ID,WIDTH,HEIGHT,GROUP
0,25,8,0
1,19,34,1
2,8,12,1
3,3,16,2
4,11,7,3
5,24,52,3
6,5,24,4
7,42,32,4
8,28,15,4
9,7,14,4
10,15,11,4
11,7,24,5
12,3,6,5
13,21,26,5
14,18,41,5
15,2,2,6
16,20,29,6
17,21,12,7
18,14,10,8
19,11,14,8
20,62,9,9
21,60,14,10
22,9,9,11
23,6,14,11
24,50,11,12
25,33,11,13
26,22,37,14
27,15,36,14
28,5,12,14
29,20,31,14
30,97,21,15
31,13,10,16
32,20,26,17
33,26,4,17
34,9,5,17
35,14,28,17
36,46,7,17
37,12,7,18
38,23,19,19
39,28,7,19
40,2,8,20
41,7,17,21
42,76,13,22
43,48,9,23
44,31,14,24
45,10,35,24
46,7,19,24
47,13,21,24
48,72,16,25
49,35,14,25
50,13,48,25
51,42,22,26
52,5,2,26
53,18,18,27
54,10,2,28
55,42,26,29
56,23,9,30
57,18,17,30
58,16,79,31
59,37,20,31
60,30,10,32
61,26,23,32
62,29,7,33
63,13,14,33
64,12,29,33
65,2,3,33
66,23,98,34
67,7,18,35
68,3,10,36
69,25,11,37
70,4,15,38
71,11,36,39
72,52,34,40
73,6,13,41
74,1,1,42
75,15,13,43
76,6,9,44
77,3,5,45
78,27,11,46
79,28,15,47
80,2,4,48
81,8,7,49
82,14,28,49
83,9,26,49
84,37,12,49
85,7,5,50
86,13,45,51
87,21,20,52
88,13,29,53
89,26,94,53
90,15,26,54
91,14,26,54
92,12,22,54
93,5,34,55
94,7,48,56
95,22,6,56
96,1,6,57
