ID,WIDTH,HEIGHT,GROUP
0,11,5,0
1,4,2,1
2,6,2,1
3,6,12,1
4,6,20,1
5,7,5,2
6,6,4,2
7,11,3,2
8,35,8,3
9,14,15,3
10,25,7,3
11,3,10,4
12,27,61,4
13,16,49,4
14,5,14,5
15,9,6,6
16,6,1,6
17,7,10,6
18,7,2,6
19,12,48,7
20,93,14,7
21,3,4,7
22,16,12,8
23,48,9,8
24,24,8,8
25,9,20,9
26,6,6,9
27,10,14,10
28,6,3,11
29,8,2,11
30,6,13,11
31,7,4,12
32,11,18,13
33,16,7,14
34,11,25,15
35,34,7,16
36,7,2,17
37,13,5,18
38,6,7,19
39,10,11,20
40,9,2,21
41,15,26,21
42,7,47,22
43,18,5,22
44,13,4,23
45,11,14,23
46,1,1,24
47,76,23,24
48,10,6,25
49,16,29,26
50,93,18,26
51,17,15,27
52,5,3,28
53,5,11,28
54,11,5,29
55,21,11,30
56,5,17,30
57,7,10,30
58,3,1,31
59,16,37,32
60,8,30,33
61,29,8,34
62,17,3,35
63,27,16,36
64,20,37,36
65,20,3,36
66,4,5,36
67,18,5,37
68,10,21,38
69,19,10,39
70,1,6,39
71,17,26,39
72,6,1,39
73,6,7,39
74,2,9,40
75,6,3,41
76,2,2,42
77,14,33,43
78,7,9,43
79,13,4,43
80,10,56,44
81,16,10,44
82,42,21,45
83,46,9,46
84,5,32,47
85,1,3,48
86,1,4,49
87,17,16,50
88,13,11,51
89,12,54,52
90,3,3,53
91,15,9,53
92,6,4,54
93,10,29,54
94,7,13,55
95,20,29,55
96,18,10,56
97,7,3,57
98,7,6,58
99,13,8,59
100,9,5,60
101,1,1,60
102,53,28,60
103,8,5,61
104,6,41,62
105,15,50,62
106,16,19,62
107,16,32,63
108,5,7,63
109,50,11,64
110,4,6,64
111,1,3,65
112,17,4,66
113,7,11,67
114,2,12,68
115,13,3,68
116,8,22,69
117,3,4,70
118,2,3,71
119,12,67,72
120,8,33,73
121,5,10,73
122,2,12,73
123,22,4,74
124,4,7,75
125,14,21,76
126,13,3,76
127,6,1,77
128,11,6,77
129,5,7,78
130,17,5,79
131,6,5,80
132,3,6,81
133,12,8,82
134,17,18,83
135,9,19,84
136,25,12,85
137,9,8,86
138,11,14,87
139,15,9,88
140,4,27,89
141,18,5,89
142,4,14,90
143,5,31,91
144,8,3,92
145,3,16,93
146,2,6,94
147,14,53,94
148,12,14,94
149,3,8,95
150,10,8,96
151,2,1,96
152,16,23,97
153,31,9,97
154,38,22,97
155,26,8,97
156,26,18,98
157,21,9,99
158,22,10,99
159,3,16,99
160,2,9,100
161,2,2,100
162,2,7,100
163,5,5,100
164,13,3,100
165,5,14,101
166,11,4,102
167,24,9,102
168,19,5,103
169,19,9,103
170,6,36,104
171,5,10,105
172,7,11,106
173,8,5,107
174,16,44,108
175,12,10,109
176,2,4,110
177,2,8,110
178,15,5,110
179,10,26,111
180,4,4,112
181,16,41,112
182,8,7,112
183,32,5,112
184,2,6,113
185,27,9,113
186,2,6,114
187,8,2,115
188,6,6,115
189,26,37,116
190,2,1,116
191,9,17,116
192,5,10,116
193,9,27,116
194,11,51,116
195,11,38,117
196,10,16,117
