ID,WIDTH,HEIGHT,GROUP
0,12,7,0
1,45,94,1
2,6,37,2
3,4,14,3
4,10,9,4
5,5,29,5
6,20,11,6
7,91,39,7
8,19,17,8
9,52,35,9
10,6,20,9
11,62,14,9
12,13,2,9
13,26,25,10
14,57,20,11
15,32,19,12
16,18,24,12
17,104,18,12
18,25,27,13
19,36,9,13
20,7,33,14
21,75,18,14
22,9,28,15
23,61,13,15
24,13,52,16
25,34,12,16
26,56,41,16
27,37,12,17
28,30,22,17
29,75,37,17
30,8,40,18
31,8,8,18
32,62,20,18
33,19,15,19
34,19,35,20
35,47,23,21
36,11,28,21
37,12,10,21
38,25,26,21
39,22,6,22
40,38,20,23
41,15,23,23
42,28,5,24
43,10,68,24
44,34,101,24
45,23,63,25
46,18,42,26
47,11,2,27
48,14,15,28
