ID,WIDTH,HEIGHT,GROUP
0,51,52,0
1,8,8,1
2,11,11,2
3,13,25,3
4,6,28,3
5,14,59,3
6,25,105,4
7,20,15,5
8,57,24,6
9,14,10,6
10,13,29,6
11,46,24,6
12,46,34,7
13,39,74,7
14,9,9,8
15,32,81,9
16,58,11,9
17,28,13,9
18,44,8,10
19,27,18,11
20,29,6,11
21,8,15,12
22,4,9,12
23,4,3,13
24,13,5,13
25,105,22,14
26,2,7,14
27,54,23,15
28,77,25,16
29,14,74,17
30,7,19,18
31,25,102,19
32,25,18,20
33,36,21,21
34,18,5,21
35,13,25,22
36,41,82,22
37,64,13,22
38,57,21,22
39,26,21,23
40,13,10,23
41,19,19,23
42,58,20,24
43,6,6,24
44,6,31,24
45,17,57,25
46,27,18,26
47,10,45,27
48,7,2,28
