ID,WIDTH,HEIGHT,GROUP
0,6,14,0
1,7,5,1
2,2,9,2
3,15,6,2
4,2,12,2
5,37,8,3
6,6,21,3
7,12,59,4
8,7,46,5
9,47,19,5
10,13,18,6
11,8,25,6
12,117,20,6
13,35,11,7
14,3,14,8
15,8,21,9
16,24,10,9
17,13,12,10
18,27,8,11
19,4,13,11
20,18,41,12
21,9,31,13
22,13,3,13
23,1,3,13
24,41,41,13
25,20,18,14
26,25,57,15
27,18,50,15
28,9,8,16
29,69,18,16
30,20,13,17
31,4,14,17
32,7,14,17
33,29,32,18
34,4,23,18
35,9,7,18
36,31,11,19
37,30,10,20
38,18,25,21
39,5,9,22
40,23,70,22
41,11,18,23
42,40,7,24
43,5,30,25
44,14,5,25
45,29,8,26
46,9,11,26
47,25,9,26
48,24,20,26
49,4,14,27
50,23,70,27
51,24,25,28
52,22,38,28
53,20,6,29
54,7,26,30
55,16,9,30
56,10,45,31
57,7,5,32
58,14,40,33
59,32,27,33
60,8,6,34
61,28,7,35
62,62,22,35
63,19,57,36
64,23,10,37
65,7,11,38
66,36,7,39
67,7,25,40
68,23,59,41
69,6,21,41
70,65,29,42
71,15,4,42
72,6,12,42
73,14,86,42
74,59,22,43
75,26,8,43
76,4,2,44
77,19,24,45
78,4,1,46
79,6,5,47
80,20,14,48
81,22,5,49
82,5,16,50
83,8,4,50
84,7,12,50
85,20,40,51
86,28,73,51
87,3,19,52
88,6,6,52
89,26,17,52
90,2,7,52
91,5,13,53
92,7,10,54
93,16,18,54
94,4,3,55
95,37,7,56
96,49,8,57
