ID,WIDTH,HEIGHT,GROUP
0,6,6,0
1,10,38,1
2,67,16,2
3,27,14,2
4,5,30,3
5,12,33,4
6,22,37,5
7,6,11,6
8,28,43,7
9,64,19,7
10,20,37,8
11,21,6,8
12,16,9,9
13,4,27,9
14,22,47,9
15,41,27,9
16,15,22,10
17,10,13,11
18,8,54,11
19,78,15,12
20,38,48,12
21,19,6,13
22,78,35,14
23,62,17,14
24,20,15,15
25,7,22,16
26,62,18,17
27,5,9,17
28,44,7,17
29,12,13,18
30,3,6,18
31,22,58,19
32,23,19,19
33,13,41,20
34,30,115,21
35,24,10,21
36,18,13,22
37,3,8,22
38,15,92,23
39,3,15,24
40,18,5,24
41,110,32,25
42,21,61,25
43,72,12,26
44,39,24,26
45,16,53,27
46,37,76,27
47,20,91,27
48,14,97,28
