ID,WIDTH,HEIGHT,GROUP
0,16,10,0
1,13,11,1
2,21,6,2
3,3,7,3
4,8,8,4
5,7,3,5
6,11,10,6
7,3,9,7
8,5,11,7
9,6,9,8
10,12,24,8
11,10,8,9
12,19,4,10
13,19,15,11
14,21,14,12
15,23,31,13
16,9,8,13
17,6,11,14
18,25,6,14
19,10,33,15
20,10,12,16
21,16,30,16
22,16,15,16
23,3,6,17
24,4,18,17
25,7,25,17
26,5,14,18
27,15,6,19
28,18,4,19
29,4,19,20
30,15,4,20
31,16,19,21
32,4,4,22
33,14,14,23
34,29,7,24
35,63,16,24
36,12,35,25
37,10,11,26
38,8,15,26
39,7,15,27
40,15,6,27
41,7,16,27
42,22,8,27
43,37,35,27
44,2,6,28
45,2,8,29
46,4,11,30
47,19,8,30
48,18,24,30
49,5,21,30
50,11,17,30
51,31,11,31
52,7,17,32
53,23,49,33
54,4,15,33
55,69,10,34
56,28,46,35
57,9,22,36
58,9,4,37
59,4,8,37
60,6,20,38
61,5,30,39
62,21,49,40
63,5,14,40
64,9,5,41
65,21,6,42
66,5,10,43
67,9,15,44
68,10,32,44
69,6,18,44
70,13,35,44
71,21,8,44
72,35,10,45
73,14,46,46
74,28,6,47
75,4,2,47
76,5,20,48
77,22,8,49
78,7,7,50
79,10,13,50
80,13,16,50
81,8,23,51
82,21,10,51
83,26,10,52
84,2,4,52
85,14,16,52
86,7,5,53
87,12,5,53
88,57,17,53
89,7,4,54
90,4,6,54
91,7,5,55
92,4,5,55
93,3,5,55
94,21,5,56
95,19,6,57
96,8,9,58
97,6,11,58
98,8,14,59
99,42,6,59
100,6,13,59
101,3,20,60
102,23,18,60
103,9,4,60
104,15,8,61
105,20,8,62
106,14,35,63
107,3,2,63
108,4,12,64
109,22,14,64
110,15,9,65
111,11,18,65
112,80,18,65
113,10,5,66
114,8,16,66
115,17,29,66
116,22,10,66
117,3,8,67
118,11,17,68
119,17,27,68
120,4,11,69
121,8,11,70
122,5,19,70
123,21,3,71
124,3,16,72
125,21,16,73
126,15,6,74
127,10,9,75
128,7,11,76
129,20,5,77
130,11,41,78
131,19,31,79
132,5,5,80
133,7,23,81
134,9,4,82
135,7,10,83
136,5,12,84
137,16,3,85
138,27,6,86
139,5,20,87
140,10,17,87
141,7,9,88
142,8,41,89
143,6,6,90
144,10,10,90
145,7,16,90
146,7,8,91
147,15,8,91
148,3,5,92
149,22,5,93
150,5,20,93
151,37,8,93
152,9,5,94
153,9,7,95
154,5,5,95
155,4,15,95
156,7,2,95
157,2,6,95
158,25,4,96
159,19,4,96
160,3,15,97
161,4,5,97
162,19,6,98
163,9,3,99
164,10,15,99
165,12,5,99
166,11,20,100
167,8,10,101
168,17,24,102
169,6,21,102
170,9,6,102
171,7,7,103
172,31,24,104
173,5,6,105
174,5,5,105
175,20,86,106
176,7,6,106
177,22,8,106
178,34,7,107
179,26,6,107
180,9,6,108
181,26,35,108
182,18,6,108
183,25,4,109
184,16,5,110
185,35,14,110
186,4,9,111
187,10,13,111
188,4,3,112
189,14,11,113
190,19,3,113
191,21,19,114
192,4,9,114
193,5,12,115
194,73,18,116
195,21,15,117
196,21,8,117
197,8,2,117
198,11,35,118
