ID,WIDTH,HEIGHT,GROUP
0,18,37,0
1,7,18,1
2,60,21,1
3,23,4,1
4,106,25,2
5,52,10,3
6,26,4,4
7,4,10,5
8,30,11,6
9,41,9,6
10,32,23,7
11,53,13,7
12,6,8,8
13,38,9,8
14,18,100,9
15,17,5,9
16,43,27,10
17,30,18,11
18,17,12,11
19,22,6,12
20,36,12,12
21,14,3,13
22,11,4,14
23,16,28,14
24,10,3,14
25,17,35,15
26,25,10,15
27,36,24,16
28,58,11,16
29,7,35,17
30,36,21,18
31,4,22,19
32,62,9,20
33,8,3,20
34,9,38,21
35,2,3,21
36,11,9,21
37,20,7,22
38,6,19,22
39,33,13,22
40,10,35,23
41,9,9,24
42,28,22,24
43,88,26,25
44,14,83,26
45,20,7,27
46,26,58,27
47,32,10,28
48,2,13,29
49,6,1,30
50,36,103,30
51,61,11,30
52,10,10,31
53,26,7,31
54,8,35,32
55,90,30,33
56,57,11,34
57,17,10,35
58,23,29,36
59,31,26,37
60,4,23,37
61,8,11,38
62,11,17,38
63,5,17,38
64,48,16,38
65,13,75,39
66,28,9,40
67,22,5,40
68,5,24,41
69,6,3,41
70,23,83,42
71,14,64,42
72,9,6,42
