ID,WIDTH,HEIGHT,GROUP
0,50,12,0
1,3,19,0
2,41,8,1
3,5,7,2
4,56,29,3
5,12,2,4
6,10,41,4
7,19,41,4
8,10,9,4
9,24,10,4
10,26,57,5
11,3,13,5
12,38,35,6
13,68,11,7
14,29,37,8
15,18,47,9
16,13,4,9
17,14,34,10
18,60,28,11
19,32,11,11
20,6,33,12
21,4,4,12
22,5,20,13
23,20,28,13
24,57,17,13
25,10,39,13
26,7,2,14
27,18,49,15
28,34,23,15
29,19,10,16
30,21,25,17
31,22,31,17
32,24,21,17
33,44,19,17
34,8,5,18
35,112,22,19
36,39,16,19
37,31,5,19
38,32,9,20
39,21,6,20
40,6,6,20
41,9,38,21
42,6,4,22
43,48,9,22
44,35,13,23
45,61,25,24
46,10,4,25
47,23,72,25
48,5,32,25
49,5,3,26
50,30,7,27
51,8,38,28
52,13,13,29
53,10,36,30
54,24,52,31
55,24,94,32
56,12,13,33
57,24,4,33
58,29,8,34
59,52,43,34
60,4,9,34
61,25,14,35
62,8,17,35
63,26,7,35
64,2,10,36
65,2,11,37
66,6,11,38
67,13,11,39
68,19,25,40
69,51,17,41
70,35,33,42
71,22,35,42
72,64,19,42
