ID,WIDTH,HEIGHT,GROUP
0,22,47,0
1,9,50,0
2,14,4,0
3,28,65,1
4,7,3,2
5,27,26,2
6,16,26,2
7,5,15,2
8,8,33,3
9,7,6,3
10,4,4,3
11,6,19,3
12,30,8,4
13,21,27,5
14,22,12,6
15,2,7,7
16,36,91,8
17,11,29,9
18,83,16,9
19,14,30,10
20,61,13,11
21,25,6,12
22,23,31,12
23,11,8,12
24,12,63,13
25,21,17,14
26,26,14,15
27,30,51,16
28,3,20,16
29,8,3,16
30,26,4,17
31,9,19,17
32,19,31,17
33,59,30,18
34,24,17,19
35,8,12,19
36,15,22,20
37,7,33,21
38,14,17,22
39,16,13,22
40,37,6,22
41,40,13,23
42,30,7,23
43,26,13,24
44,57,37,24
45,6,10,24
46,12,46,25
47,66,25,26
48,8,14,27
49,8,16,27
50,18,3,27
51,6,19,28
52,18,16,29
53,10,16,30
54,18,78,30
55,8,13,30
56,18,14,31
57,18,14,31
58,22,9,32
59,12,36,32
60,39,25,33
61,19,9,33
62,50,62,33
63,7,28,34
64,62,12,35
65,15,64,36
66,19,21,37
67,5,6,38
68,46,13,39
69,4,7,39
70,30,56,40
71,43,34,41
72,16,5,42
