ID,WIDTH,HEIGHT,GROUP
0,21,19,0
1,12,2,1
2,1,5,1
3,18,102,2
4,4,15,2
5,4,6,2
6,11,2,3
7,4,6,3
8,2,11,4
9,6,16,5
10,73,15,5
11,3,11,5
12,20,9,5
13,6,13,6
14,53,17,7
15,2,4,8
16,3,13,9
17,35,19,10
18,15,47,11
19,21,5,12
20,17,7,13
21,26,10,14
22,24,7,15
23,10,3,15
24,3,10,16
25,18,4,16
26,2,9,16
27,5,9,17
28,21,9,17
29,15,6,17
30,14,37,18
31,43,7,18
32,16,8,19
33,3,6,19
34,16,11,20
35,9,2,20
36,10,2,21
37,43,7,21
38,11,8,22
39,4,19,22
40,8,37,22
41,2,9,23
42,18,58,24
43,5,4,25
44,2,12,25
45,14,19,26
46,26,4,27
47,19,15,28
48,7,6,29
49,23,7,30
50,5,2,31
51,2,13,32
52,4,5,33
53,7,5,34
54,17,4,35
55,27,5,36
56,43,7,37
57,7,17,38
58,12,11,38
59,39,12,39
60,11,18,40
61,9,7,41
62,7,4,42
63,8,19,42
64,24,9,43
65,15,5,43
66,13,2,43
67,3,4,44
68,42,15,45
69,18,29,45
70,20,20,46
71,11,7,46
72,47,18,46
73,32,15,47
74,6,25,47
75,7,38,47
76,18,12,48
77,25,26,49
78,18,4,50
79,6,15,50
80,5,2,51
81,11,27,51
82,6,4,51
83,6,14,52
84,7,11,52
85,4,4,52
86,31,9,52
87,8,22,53
88,3,3,54
89,25,5,55
90,5,5,56
91,5,16,56
92,4,8,57
93,18,15,57
94,8,18,58
95,20,16,59
96,17,8,60
97,16,13,61
98,1,1,62
99,6,1,62
100,14,52,62
101,5,6,63
102,6,5,63
103,3,20,63
104,3,5,63
105,13,5,64
106,2,9,64
107,8,2,64
108,2,2,64
109,9,30,64
110,10,14,65
111,5,8,66
112,10,8,67
113,6,22,67
114,2,13,68
115,10,9,68
116,3,1,68
117,16,11,69
118,11,9,70
119,14,18,70
120,3,8,70
121,15,7,70
122,9,3,71
123,4,18,71
124,22,12,72
125,12,7,72
126,30,10,73
127,7,24,73
128,8,18,74
129,22,32,75
130,13,11,76
131,25,6,77
132,12,16,78
133,40,10,79
134,34,13,80
135,5,6,81
136,16,3,82
137,5,24,83
138,2,9,84
139,15,21,84
140,5,2,84
141,5,21,85
142,6,38,86
143,32,13,87
144,36,6,88
145,3,7,89
146,4,18,90
147,14,25,91
148,13,8,92
149,11,11,93
150,28,30,93
151,7,4,93
152,8,13,93
153,12,16,94
154,4,10,95
155,57,10,96
156,22,22,97
157,15,13,98
158,2,11,99
159,1,2,100
160,16,11,100
161,16,8,101
162,64,23,102
163,36,8,103
164,37,13,103
165,12,42,103
166,6,10,103
167,9,4,103
168,12,33,103
169,80,16,104
170,3,1,105
171,5,15,105
172,10,31,106
173,9,20,106
174,2,8,107
175,8,14,107
176,11,12,107
177,27,27,108
178,2,10,109
179,12,43,109
180,11,11,110
181,15,4,110
182,1,5,110
183,21,8,110
184,17,57,111
185,8,12,111
186,1,6,111
187,42,12,112
188,5,5,112
189,31,8,113
190,10,4,114
191,6,41,114
192,8,17,115
193,2,11,116
194,3,8,117
195,24,6,117
196,8,10,117
