ID,WIDTH,HEIGHT,GROUP
0,6,4,0
1,16,3,1
2,26,4,2
3,14,17,3
4,3,17,4
5,11,2,5
6,22,65,6
7,24,8,7
8,15,3,7
9,20,53,8
10,50,10,9
11,16,40,10
12,22,49,11
13,8,10,12
14,11,12,13
15,10,56,14
16,2,10,15
17,4,16,16
18,31,19,17
19,18,94,17
20,13,35,17
21,19,4,17
22,22,59,18
23,14,45,19
24,5,1,20
25,6,8,21
26,8,35,21
27,37,35,22
28,1,5,22
29,5,1,22
30,16,5,23
31,10,12,24
32,17,29,24
33,20,3,25
34,4,1,26
35,16,54,26
36,11,12,26
37,18,47,27
38,2,10,27
39,36,9,28
40,9,3,28
41,8,12,28
42,14,5,29
43,6,1,30
44,22,6,31
45,9,5,32
46,15,104,33
47,10,37,33
48,55,14,34
49,12,21,34
50,23,42,35
51,15,81,35
52,3,7,35
53,8,6,36
54,23,14,37
55,11,48,37
56,5,16,38
57,4,12,38
58,2,13,39
59,16,16,40
60,22,24,40
61,16,40,40
62,13,9,40
63,9,31,41
64,4,14,42
65,99,25,43
66,39,11,44
67,9,4,45
68,22,10,46
69,44,12,46
70,20,19,47
71,36,10,47
72,15,18,48
73,32,5,48
74,15,40,48
75,11,2,48
76,8,32,48
77,21,13,49
78,24,5,50
79,15,23,50
80,50,11,50
81,11,33,50
82,7,7,51
83,8,6,51
84,10,6,51
85,34,6,51
86,14,80,52
87,12,4,52
88,7,7,52
89,25,11,53
90,28,14,54
91,17,6,54
92,13,19,54
93,25,46,55
94,101,37,56
95,23,42,56
96,9,11,57
