ID,WIDTH,HEIGHT,GROUP
0,7,19,0
1,79,17,1
2,10,20,2
3,18,11,2
4,35,11,2
5,10,12,2
6,39,8,2
7,47,16,3
8,25,22,4
9,13,13,5
10,11,44,6
11,4,1,6
12,10,32,7
13,8,20,7
14,28,40,8
15,14,9,9
16,66,11,10
17,1,4,11
18,17,45,12
19,23,9,13
20,108,19,14
21,4,8,14
22,32,24,14
23,3,13,14
24,14,73,15
25,3,18,15
26,20,4,15
27,25,5,16
28,7,2,17
29,7,9,17
30,33,5,18
31,23,9,19
32,28,9,19
33,18,5,20
34,9,6,21
35,12,30,22
36,40,9,23
37,21,48,24
38,17,25,25
39,8,3,25
40,6,11,25
41,22,14,26
42,24,23,26
43,6,13,26
44,3,4,27
45,48,13,27
46,5,26,28
47,2,7,28
48,17,41,29
49,8,7,29
50,30,10,29
51,23,89,30
52,4,17,30
53,20,5,30
54,49,14,30
55,35,11,30
56,19,106,31
57,8,12,31
58,5,16,32
59,3,20,33
60,87,30,34
61,7,27,35
62,15,63,36
63,74,26,37
64,82,12,38
65,7,10,38
66,4,2,38
67,9,16,39
68,12,13,40
69,8,32,40
70,5,13,40
71,22,22,41
72,9,2,42
73,7,29,43
74,4,26,43
75,10,12,43
76,18,90,44
77,16,16,45
78,9,12,46
79,22,8,47
80,49,15,48
81,12,10,49
82,67,16,49
83,9,11,50
84,31,11,51
85,10,38,52
86,22,6,52
87,26,7,53
88,17,11,53
89,1,6,53
90,5,10,54
91,16,3,54
92,55,8,54
93,63,18,54
94,35,20,55
95,8,36,56
96,1,1,57
