ID,WIDTH,HEIGHT,GROUP
0,15,80,0
1,8,34,0
2,12,12,1
3,1,3,1
4,19,9,1
5,4,8,1
6,1,3,2
7,70,20,2
8,11,11,2
9,7,18,3
10,20,10,3
11,2,1,3
12,10,2,4
13,66,16,5
14,11,11,5
15,17,76,5
16,3,9,5
17,7,40,5
18,25,7,6
19,19,16,7
20,9,16,8
21,17,16,8
22,71,35,8
23,19,3,9
24,2,9,10
25,9,15,10
26,23,24,10
27,22,18,10
28,7,16,11
29,101,19,12
30,8,19,13
31,50,16,13
32,12,18,13
33,11,32,14
34,11,62,15
35,20,22,15
36,19,4,15
37,2,12,16
38,20,8,17
39,5,19,18
40,9,16,19
41,29,37,20
42,10,13,21
43,37,11,21
44,7,3,21
45,9,29,22
46,8,25,23
47,12,19,24
48,36,6,25
49,6,16,26
50,10,22,27
51,14,78,28
52,39,21,29
53,10,8,30
54,4,1,31
55,6,1,32
56,4,18,33
57,30,74,34
58,3,4,35
59,17,35,36
60,26,12,36
61,31,14,36
62,5,14,37
63,14,37,38
64,48,11,39
65,15,35,40
66,18,8,40
67,6,2,40
68,1,2,41
69,17,76,42
70,36,7,43
71,7,32,44
72,12,44,45
73,18,7,45
74,21,21,46
75,12,47,46
76,14,15,46
77,5,25,46
78,5,8,46
79,19,18,47
80,27,27,48
81,25,4,48
82,5,19,49
83,10,20,49
84,7,26,50
85,15,40,51
86,1,4,51
87,37,49,52
88,2,5,52
89,13,2,52
90,2,13,52
91,68,16,53
92,105,32,54
93,12,7,55
94,22,40,56
95,12,6,56
96,5,22,57
