ID,WIDTH,HEIGHT,GROUP
0,32,12,0
1,13,46,1
2,17,28,1
3,8,31,2
4,34,10,3
5,12,19,3
6,80,17,4
7,63,15,4
8,29,18,4
9,55,16,5
10,2,9,6
11,3,7,6
12,10,56,7
13,70,29,8
14,10,10,9
15,14,6,10
16,35,9,11
17,26,45,12
18,13,6,13
19,35,6,14
20,50,15,14
21,11,2,15
22,79,28,16
23,18,70,16
24,16,6,16
25,9,37,17
26,14,18,18
27,22,11,19
28,12,60,20
29,11,14,20
30,41,10,20
31,123,19,21
32,6,39,22
33,20,16,23
34,48,27,23
35,22,7,23
36,5,30,24
37,40,12,25
38,1,3,25
39,44,9,26
40,36,21,26
41,17,101,27
42,21,17,28
43,19,68,28
44,9,3,29
45,16,13,29
46,9,21,30
47,5,10,30
48,10,33,31
49,36,31,31
50,55,50,31
51,22,9,31
52,7,30,31
53,22,46,31
54,4,8,31
55,8,17,32
56,41,7,32
57,53,12,33
58,24,39,33
59,89,17,34
60,5,11,34
61,21,36,34
62,17,6,35
63,9,17,35
64,27,5,36
65,44,11,37
66,7,25,37
67,6,18,37
68,9,26,38
69,33,36,39
70,1,6,40
71,30,12,41
72,4,26,42
