ID,WIDTH,HEIGHT,GROUP
0,24,75,0
1,25,68,1
2,13,64,2
3,8,35,2
4,12,66,3
5,11,11,3
6,1,4,4
7,8,4,4
8,6,27,5
9,9,37,5
10,14,79,5
11,11,14,5
12,18,3,5
13,8,4,6
14,3,7,7
15,9,19,7
16,10,4,7
17,33,10,7
18,1,3,8
19,5,4,9
20,13,2,10
21,59,14,11
22,27,15,12
23,18,20,13
24,30,10,13
25,15,18,13
26,4,13,13
27,8,5,14
28,2,7,15
29,14,5,16
30,7,32,17
31,9,19,18
32,6,4,18
33,4,17,19
34,2,3,19
35,7,40,20
36,5,17,21
37,1,4,21
38,9,15,21
39,8,3,22
40,7,6,23
41,63,16,23
42,4,12,24
43,4,9,25
44,2,2,26
45,32,8,26
46,21,16,27
47,10,22,28
48,4,20,28
49,9,11,28
50,42,13,29
51,13,3,30
52,3,11,31
53,8,3,31
54,9,56,31
55,8,8,31
56,30,5,32
57,25,8,33
58,55,8,34
59,5,17,34
60,11,11,35
61,2,4,36
62,3,17,37
63,43,13,38
64,12,30,39
65,4,1,40
66,2,1,41
67,12,3,42
68,25,6,43
69,25,34,44
70,3,1,45
71,7,8,46
72,5,5,46
73,5,21,46
74,22,28,47
75,3,8,47
76,10,10,48
77,17,19,49
78,3,2,50
79,7,4,50
80,22,12,51
81,3,2,51
82,26,8,51
83,37,6,52
84,83,16,52
85,9,5,53
86,3,2,54
87,9,16,54
88,1,4,54
89,2,10,55
90,9,10,56
91,14,16,57
92,51,9,57
93,4,26,57
94,4,9,57
95,11,4,58
96,10,4,58
97,5,18,59
98,19,74,59
99,6,11,59
100,10,2,60
101,2,4,61
102,40,17,62
103,8,4,63
104,21,4,64
105,4,4,65
106,3,3,66
107,15,3,66
108,4,8,67
109,4,2,67
110,46,7,67
111,41,7,67
112,4,14,68
113,6,5,69
114,4,20,70
115,19,4,71
116,36,19,72
117,22,14,72
118,6,5,73
119,2,13,73
120,10,4,73
121,5,30,73
122,3,20,73
123,1,4,73
124,9,45,74
125,12,5,75
126,19,3,75
127,8,18,76
128,19,23,77
129,43,9,78
130,8,2,78
131,8,35,78
132,8,2,79
133,5,30,79
134,9,4,80
135,7,42,81
136,46,28,82
137,45,12,83
138,9,21,83
139,6,12,84
140,9,12,85
141,6,10,86
142,1,1,87
143,14,46,88
144,14,4,89
145,4,8,90
146,8,2,90
147,10,25,91
148,25,12,91
149,4,11,92
150,5,32,92
151,24,33,92
152,3,1,92
153,2,6,93
154,7,16,94
155,9,41,95
156,1,2,95
157,10,19,96
158,8,29,97
159,4,3,97
160,8,2,97
161,20,35,98
162,6,2,98
163,1,4,99
164,4,18,99
165,4,15,99
166,2,8,100
167,6,3,100
168,46,14,100
169,7,6,101
170,21,21,102
171,18,9,102
172,10,8,103
173,18,5,103
174,10,34,103
175,25,8,104
176,4,4,105
177,2,5,106
178,3,7,107
179,36,6,107
180,9,8,107
181,22,8,107
182,38,12,108
183,12,10,109
184,5,15,110
185,16,5,110
186,51,9,110
187,10,10,110
188,4,5,111
189,2,4,112
190,2,9,113
191,21,11,114
192,7,2,114
193,2,7,115
194,5,2,116
195,12,9,116
196,16,13,117
