ID,WIDTH,HEIGHT,GROUP
0,48,23,0
1,27,53,0
2,31,12,0
3,55,52,0
4,20,20,1
5,15,8,2
6,12,4,3
7,64,14,4
8,16,3,4
9,23,11,4
10,26,4,5
11,11,7,6
12,5,12,7
13,57,15,7
14,38,21,8
15,10,30,9
16,49,86,10
17,15,72,11
18,14,41,12
19,54,10,13
20,32,9,14
21,6,11,15
22,58,29,16
23,37,57,17
24,50,41,17
25,12,6,17
26,5,10,17
27,18,20,17
28,21,18,18
29,24,13,19
30,9,61,20
31,7,18,21
32,25,77,21
33,18,74,21
34,26,20,21
35,34,51,22
36,27,23,23
37,23,4,23
38,33,17,24
39,28,71,25
40,23,18,25
41,17,33,25
42,59,19,26
43,26,31,27
44,4,8,27
45,29,26,27
46,16,63,28
47,93,20,28
48,45,11,28
