ID,WIDTH,HEIGHT,GROUP
0,5,18,0
1,9,61,1
2,16,11,2
3,22,54,2
4,7,12,2
5,34,12,2
6,3,12,2
7,26,110,3
8,12,9,3
9,32,7,4
10,16,11,5
11,22,8,6
12,10,23,7
13,4,8,8
14,6,25,8
15,20,12,8
16,21,102,9
17,50,27,10
18,10,20,11
19,18,12,12
20,3,3,13
21,20,10,14
22,23,32,15
23,21,26,16
24,6,6,17
25,33,17,18
26,35,9,18
27,67,11,19
28,11,17,20
29,39,9,20
30,16,26,20
31,8,7,21
32,4,18,21
33,7,23,21
34,25,21,22
35,3,16,23
36,10,9,23
37,10,11,23
38,47,7,24
39,38,19,24
40,27,22,24
41,64,10,25
42,56,39,26
43,14,4,26
44,9,51,27
45,11,3,27
46,5,18,28
47,44,13,28
48,15,47,29
49,11,11,29
50,6,37,29
51,8,20,30
52,8,5,31
53,26,16,32
54,8,41,33
55,15,3,33
56,15,72,34
57,2,9,35
58,6,22,36
59,11,4,36
60,56,21,36
61,22,4,37
62,7,7,37
63,109,18,38
64,6,35,39
65,66,23,39
66,15,4,40
67,8,12,41
68,25,36,41
69,14,14,41
70,3,1,41
71,99,21,42
72,9,18,43
73,48,13,44
74,6,14,45
75,58,14,46
76,30,5,47
77,5,14,47
78,58,12,48
79,49,16,49
80,9,4,49
81,6,28,50
82,37,12,50
83,11,9,51
84,51,11,51
85,4,6,52
86,6,2,52
87,15,19,53
88,8,5,53
89,13,3,53
90,5,8,54
91,23,10,54
92,16,12,54
93,9,6,55
94,5,7,56
95,68,12,56
96,17,25,57
