ID,WIDTH,HEIGHT,GROUP
0,15,6,0
1,9,19,1
2,5,2,1
3,6,20,1
4,15,10,2
5,14,45,3
6,11,51,3
7,16,11,3
8,2,9,4
9,31,5,4
10,7,29,5
11,2,8,6
12,3,9,6
13,6,1,6
14,10,3,7
15,36,11,7
16,3,16,8
17,18,29,9
18,22,75,10
19,13,16,11
20,15,5,12
21,2,13,13
22,34,7,13
23,7,3,13
24,6,17,14
25,21,8,15
26,6,18,15
27,11,15,16
28,8,2,16
29,2,2,16
30,13,27,17
31,13,54,18
32,3,8,18
33,14,6,19
34,3,7,20
35,3,10,21
36,2,13,22
37,12,21,23
38,2,6,24
39,2,5,25
40,8,6,26
41,7,32,27
42,8,18,27
43,9,7,27
44,4,8,27
45,2,2,28
46,4,25,28
47,5,13,29
48,2,2,29
49,21,10,30
50,32,12,31
51,26,10,32
52,12,27,33
53,1,6,34
54,27,24,35
55,21,5,36
56,9,56,37
57,41,6,37
58,4,4,37
59,14,51,38
60,9,16,39
61,16,16,39
62,20,4,39
63,71,13,39
64,11,49,40
65,11,9,40
66,9,13,40
67,9,2,40
68,29,15,40
69,18,40,41
70,65,22,42
71,7,36,43
72,18,3,43
73,4,23,44
74,16,85,45
75,10,34,46
76,6,4,47
77,5,31,48
78,15,8,49
79,13,13,50
80,14,15,51
81,2,1,52
82,4,4,53
83,5,14,54
84,30,7,55
85,74,14,56
86,8,3,57
87,3,14,57
88,6,34,58
89,5,14,59
90,14,3,59
91,5,9,59
92,2,7,60
93,18,4,61
94,40,14,62
95,5,30,63
96,4,23,64
97,7,13,65
98,11,8,66
99,3,3,67
100,16,3,68
101,4,4,69
102,5,5,70
103,21,24,71
104,9,6,72
105,10,2,73
106,1,6,73
107,14,4,74
108,1,4,74
109,6,3,75
110,36,11,75
111,54,16,76
112,4,10,77
113,29,18,78
114,15,18,79
115,3,14,79
116,7,15,79
117,26,6,80
118,15,18,80
119,8,26,80
120,3,3,81
121,5,8,82
122,6,7,82
123,14,25,83
124,5,12,84
125,10,34,84
126,7,37,85
127,3,1,85
128,30,29,85
129,2,10,85
130,5,1,86
131,1,2,86
132,8,27,87
133,3,8,87
134,2,9,87
135,21,4,87
136,3,4,88
137,10,5,88
138,14,38,88
139,9,45,89
140,16,6,90
141,4,1,90
142,30,6,90
143,7,12,90
144,11,51,91
145,9,26,91
146,6,28,91
147,1,2,91
148,6,15,91
149,2,11,92
150,5,29,93
151,2,1,94
152,3,1,94
153,8,38,95
154,9,11,96
155,1,5,97
156,4,1,97
157,38,11,98
158,8,10,99
159,20,5,100
160,9,6,100
161,9,35,100
162,3,20,101
163,11,9,102
164,50,10,103
165,49,11,103
166,4,7,104
167,3,6,104
168,13,27,104
169,17,4,104
170,6,23,105
171,5,33,105
172,7,19,105
173,8,27,105
174,5,7,105
175,44,11,106
176,4,8,107
177,13,4,107
178,2,2,107
179,13,9,108
180,14,67,109
181,11,63,110
182,2,5,110
183,5,19,111
184,27,9,111
185,2,7,112
186,13,54,113
187,3,2,113
188,9,5,113
189,3,11,113
190,30,16,113
191,43,12,114
192,7,15,114
193,11,16,115
194,13,27,115
195,8,54,116
196,9,10,117
