        50       100       100
       429        39        11         6
       646        19        34        10
       234        13        18        34
       814        22        37         8
       560        35        16         5
       440        11        40        17
       759        33        23        11
       825        25        33         3
       496        16        31        10
      1680        40        42         4
       902        22        41         3
       561        17        33         3
       460        10        46         2
       560        20        28        10
       880        20        44         1
       756        27        28         4
      1457        47        31         3
       600        24        25         4
       608        19        32         1
       990        30        33         4
       504        24        21        15
       765        17        45         9
       868        31        28         4
      1505        35        43         3
       943        41        23         8
      1056        33        32         3
      1584        48        33         1
       448        28        16         8
       875        35        25         1
       504        14        36        12
       360        12        30        11
       504        28        18        14
       880        44        20         9
       880        22        40         6
       846        47        18         2
       928        29        32         8
       943        23        41         3
       294        14        21         1
       660        44        15         7
       540        12        45        10
      1376        43        32         2
       544        17        32        13
       779        41        19         7
       825        25        33         6
       483        23        21         4
      1488        48        31         3
       437        19        23        16
       513        19        27         6
       861        41        21         2
      1804        44        41         4
