        50       100       100
       741        39        19         8
      1215        45        27         5
       340        34        10         2
       792        24        33         9
      1330        38        35         2
       936        39        24         5
      1935        43        45         2
       644        46        14        14
       420        21        20        15
       656        16        41         8
       132        11        12        12
       345        23        15        12
      1840        46        40         3
      1426        46        31         3
      1748        46        38         3
      1428        34        42         2
       561        17        33         2
      1260        35        36         2
       192        12        16        39
       693        33        21         3
       462        14        33         2
       160        10        16         2
       255        15        17         9
       290        29        10        22
       546        13        42        11
       216        12        18        18
       350        14        25        15
       595        35        17         3
       276        12        23         8
       792        22        36         5
       672        21        32         6
      1280        40        32         2
       494        19        26        15
       216        18        12        13
       624        16        39         9
      1200        40        30         5
       434        14        31        20
       903        21        43         8
       350        35        10        20
       180        10        18         2
       525        35        15         1
       588        12        49        13
      1518        46        33         2
      1012        22        46         2
       539        11        49         5
       992        31        32         3
       506        11        46        10
       833        17        49         7
       378        14        27        17
       360        30        12        10
