        50       100       100
       720        48        15         7
       957        29        33         8
       496        31        16        14
      1092        28        39         1
       720        48        15         9
      1160        29        40         2
      1763        43        41         3
       450        18        25         8
       774        18        43         3
       182        14        13        19
       437        19        23        14
       630        30        21         6
      1935        45        43         4
       825        33        25        10
       702        26        27         6
       814        22        37         4
       686        49        14         6
      1813        37        49         2
       817        19        43         9
       874        23        38         1
       312        13        24        17
       800        40        20         8
      1763        43        41         1
       705        15        47         9
       527        31        17        12
      1935        43        45         2
       407        37        11         8
      1178        38        31         2
      1344        48        28         4
       840        28        30         4
       738        41        18         9
       648        24        27         5
       884        34        26         3
       442        13        34        10
       658        47        14         3
       945        45        21         8
       405        27        15         5
       405        27        15         4
      1677        43        39         3
       615        15        41        10
       403        13        31         3
      1295        37        35         1
       414        18        23         9
      1728        48        36         3
       420        35        12         2
      1560        39        40         2
       720        18        40         9
       551        29        19         1
      1872        48        39         1
      1760        44        40         1
