        50       100       100
      1295        37        35         4
       882        42        21         5
      1372        28        49         5
       897        23        39         4
       816        48        17         8
       492        41        12        12
      1372        49        28         6
       495        33        15         2
      1886        46        41         1
       468        18        26         9
      1932        42        46         4
      1120        32        35         2
       589        19        31         5
       252        12        21        17
       880        22        40         3
      1104        46        24         8
      1728        48        36         4
       407        11        37        16
       533        13        41         7
       418        19        22         9
      1035        45        23         6
       920        23        40         6
       952        28        34         2
      1147        31        37         5
      2208        48        46         2
       352        11        32        12
       308        14        22        26
       987        47        21         7
       817        19        43         6
       611        47        13        10
       451        41        11         7
      1280        40        32         6
       432        24        18         1
      1440        45        32         6
      1794        46        39         4
       966        23        42         7
      1452        33        44         1
       378        18        21         8
       989        43        23         3
       882        42        21         4
       342        19        18        11
      1880        40        47         3
      1247        43        29         1
      2156        49        44         3
      1271        41        31         5
       700        28        25         9
       512        16        32         6
       357        17        21        10
       960        48        20         6
      1102        29        38         3
