        50       100       100
       368        16        23        19
       280        28        10         9
      1728        36        48         1
       792        44        18         1
       576        16        36         6
       481        37        13         7
       510        17        30        10
      1960        49        40         2
       621        27        23         7
       306        18        17        18
       460        10        46         7
      1292        34        38         3
       658        14        47         5
       220        10        22        39
      1440        40        36         2
      1406        38        37         1
       529        23        23        10
      1056        22        48         7
      1748        46        38         1
       588        49        12         7
      1287        39        33         1
       408        34        12         1
       630        18        35         7
       624        24        26         4
       748        17        44         6
       936        26        36         6
       736        16        46        12
       868        31        28         2
       380        10        38         9
       320        20        16        26
       363        33        11        12
       481        37        13         1
       120        12        10        21
      1080        30        36         2
       748        44        17         4
       640        40        16        11
      1242        27        46         2
       496        16        31         8
      1932        42        46         2
       435        29        15        14
      1656        46        36         2
       200        20        10        24
       615        15        41         1
       400        20        20         2
       798        42        19         8
      2070        46        45         2
       735        49        15         5
       544        34        16        10
       696        29        24        12
      1296        48        27         6
