        50       100       100
       741        39        19         3
       385        11        35         7
      1521        39        39         3
      1628        37        44         2
       336        16        21         1
      1170        39        30         4
       736        23        32         4
      2112        44        48         4
      1504        47        32         4
       323        17        19        13
       527        31        17         1
       532        38        14         2
      1591        37        43         3
      1824        38        48         4
       180        10        18        16
       348        29        12         6
       600        25        24         5
       170        10        17        31
       348        12        29        18
      2162        47        46         3
       897        39        23         4
       840        20        42         5
       407        37        11        18
       588        42        14        10
       690        46        15         1
      1520        38        40         2
       504        24        21        13
       390        39        10         9
       143        11        13        37
      1440        36        40         4
      1230        30        41         2
      1221        37        33         2
      1755        45        39         1
       252        21        12        24
      1089        33        33         2
       696        29        24         8
       735        15        49         7
      1890        45        42         2
       480        16        30         9
       425        25        17        17
       495        33        15        17
       810        27        30         1
       875        35        25         2
       468        12        39         4
       697        17        41         6
      2024        46        44         1
       380        19        20         9
      1591        37        43         1
      1296        36        36         3
      1764        42        42         2
