        50       100       100
       340        17        20         9
      1480        37        40         4
       900        25        36         1
      1505        43        35         4
       528        16        33         6
      2254        46        49         1
       540        30        18         4
      1248        48        26         4
       660        22        30         9
       348        29        12         3
       899        29        31         6
       324        18        18        19
       825        25        33         6
      1085        35        31         5
      1760        40        44         1
      2016        42        48         4
      1496        44        34         1
      1890        42        45         4
       350        35        10        13
       551        19        29         6
       741        39        19         4
       400        20        20         8
       272        17        16        24
       660        20        33         2
      1892        44        43         1
      1920        40        48         4
      1519        31        49         3
       360        30        12        14
      1269        47        27         6
       176        11        16        36
       392        14        28        18
       532        14        38        11
       192        16        12        28
       575        23        25        12
       936        39        24         6
      1053        39        27         3
      1440        40        36         1
       360        10        36         7
       800        40        20         9
      1584        33        48         5
       624        24        26         2
       672        42        16         9
       544        17        32         2
      1536        32        48         1
       234        18        13        35
       456        38        12         7
       850        25        34         6
       836        44        19         5
       468        39        12        10
       546        13        42        14
