        50       100       100
       989        43        23         2
       390        13        30         4
      1053        39        27         4
       779        19        41         3
       414        18        23         4
       780        20        39         4
      1470        35        42         1
      1440        45        32         1
       560        16        35         1
      1720        43        40         1
       806        26        31         2
       208        16        13         1
       720        15        48         3
       320        32        10         4
       588        49        12         1
       624        48        13         2
      1564        46        34         4
      1015        29        35         3
       506        46        11         3
       528        12        44         3
       476        34        14         3
       630        42        15         4
       464        29        16         3
       588        42        14         3
       208        13        16         3
       608        32        19         3
       143        11        13         2
       900        30        30         4
       884        26        34         2
       288        18        16         3
       703        37        19         1
      1290        30        43         2
       520        13        40         3
       434        14        31         4
       420        42        10         2
       192        16        12         1
       322        23        14         4
       448        14        32         1
       726        22        33         3
      1316        47        28         2
       930        30        31         1
      1155        33        35         1
       364        14        26         4
       273        21        13         4
       696        24        29         4
       384        16        24         1
       630        30        21         3
      1536        32        48         4
       290        10        29         1
       667        29        23         1
