        50       100       100
       480        24        20         2
       154        14        11         4
      1372        28        49         4
       705        15        47         4
       720        48        15         1
      1764        36        49         2
       494        19        26         2
       525        21        25         1
      1008        24        42         4
      1692        36        47         4
       209        19        11         2
       480        10        48         1
      1178        38        31         1
      1485        45        33         3
       560        28        20         2
       725        29        25         1
      1890        45        42         1
       957        29        33         2
       407        11        37         3
       495        45        11         3
       900        36        25         4
       936        36        26         1
      1344        48        28         2
      1640        41        40         3
       714        34        21         3
       418        38        11         3
      1014        26        39         2
       285        15        19         2
       840        20        42         4
      1176        49        24         4
       564        47        12         1
       902        41        22         4
      2068        44        47         2
      1102        29        38         1
       540        18        30         3
       561        17        33         2
      2115        47        45         1
       736        16        46         4
      1170        26        45         4
       522        29        18         2
       608        19        32         4
       255        15        17         4
      1008        24        42         1
       952        28        34         4
       615        41        15         2
       420        28        15         1
      1656        46        36         4
      1034        47        22         4
       270        27        10         3
       182        13        14         4
