        50       100       100
      1288        28        46         1
       385        35        11         1
      1400        40        35         2
      1591        43        37         1
      1258        37        34         1
      1739        47        37         4
       966        46        21         4
      1056        48        22         3
      2304        48        48         4
       378        14        27         3
       558        31        18         2
       825        25        33         2
      2112        44        48         1
       264        22        12         1
       190        10        19         3
       273        21        13         1
      1232        44        28         2
      2254        49        46         2
       546        39        14         1
      1024        32        32         3
       806        26        31         2
      1380        30        46         3
      1764        49        36         3
      1363        47        29         3
      1665        37        45         2
       456        19        24         4
       705        15        47         4
       338        26        13         1
      1222        47        26         1
      1014        39        26         3
      1160        29        40         2
      1008        42        24         1
       495        45        11         3
      2112        48        44         2
       370        10        37         4
       429        39        11         1
       684        36        19         1
       150        10        15         1
      1012        44        23         3
      1176        24        49         2
       640        16        40         2
      1225        35        35         3
       444        37        12         2
       902        22        41         3
       310        10        31         3
       960        30        32         4
      1248        26        48         1
       378        18        21         2
       100        10        10         3
       165        15        11         2
