        50       100       100
       480        40        12         4
       600        25        24         1
      1008        36        28         4
       300        12        25         3
      1170        26        45         1
      1575        35        45         3
       260        20        13         4
      1496        44        34         2
       868        28        31         1
       702        18        39         4
      1739        47        37         4
       560        20        28         2
      1287        33        39         4
       640        32        20         2
       660        44        15         3
       576        36        16         2
      2208        46        48         2
       882        18        49         1
      1485        33        45         4
      1305        29        45         2
       680        40        17         3
       891        33        27         4
      1274        26        49         3
       540        45        12         2
       600        40        15         4
      2160        48        45         1
       396        11        36         2
      1927        47        41         2
       510        17        30         1
       893        47        19         4
       455        35        13         3
       756        27        28         4
       462        11        42         4
       286        22        13         2
       304        16        19         2
       875        25        35         2
      1755        39        45         3
       533        13        41         2
      1189        29        41         4
      1012        46        22         1
       510        15        34         2
       858        33        26         4
      1476        36        41         2
       608        16        38         3
       989        23        43         1
      1408        32        44         4
       729        27        27         4
       400        20        20         1
      1100        25        44         1
       608        16        38         2
