        50       100       100
       448        14        32         1
      1575        45        35         3
       437        23        19         3
      1189        29        41         4
       473        43        11         3
       440        10        44         1
       410        10        41         2
       572        44        13         1
       780        20        39         2
       798        42        19         4
       828        18        46         2
      1333        43        31         3
       756        28        27         3
       924        42        22         3
       533        41        13         4
       828        36        23         4
      1156        34        34         3
       528        16        33         2
       595        17        35         4
      1224        36        34         2
       868        31        28         1
      1728        48        36         4
       912        38        24         4
      1204        43        28         1
      1280        32        40         2
       920        20        46         2
       323        17        19         1
      1920        40        48         4
       799        47        17         4
       220        11        20         3
       882        21        42         4
      1638        39        42         1
       735        49        15         1
      1824        48        38         2
      1692        36        47         1
       836        44        19         2
      1610        35        46         3
       216        12        18         4
       176        11        16         3
       196        14        14         4
       231        11        21         2
       143        11        13         4
      1728        48        36         4
       864        27        32         4
      1620        36        45         2
      1296        48        27         1
       792        22        36         2
       432        18        24         4
       560        40        14         3
       690        15        46         2
