        50       100       100
       532        28        19         2
      1591        37        43         4
       594        22        27         4
      1410        47        30         3
       546        39        14         3
       247        19        13         2
      1008        36        28         3
       855        19        45         2
       352        11        32         3
       510        30        17         3
      1776        37        48         4
       585        45        13         4
       420        30        14         2
      1080        30        36         4
       100        10        10         1
      2115        45        47         2
       792        18        44         1
       529        23        23         4
      1260        30        42         4
      1015        29        35         1
      1519        49        31         2
       169        13        13         2
       624        16        39         3
       288        24        12         1
       608        16        38         4
       504        42        12         3
       728        26        28         3
       684        36        19         1
       196        14        14         2
       672        16        42         4
      1419        43        33         1
       528        16        33         2
       860        43        20         1
       297        27        11         3
       936        24        39         2
       180        18        10         1
       544        32        17         4
       494        19        26         2
      1125        25        45         3
      1386        33        42         4
       616        22        28         2
       779        41        19         1
      1476        36        41         3
       396        33        12         4
      1978        46        43         4
       408        24        17         3
      1406        38        37         2
       408        24        17         3
      2156        49        44         3
      1029        49        21         4
