        50       100       100
       630        18        35         1
       980        28        35         3
       690        46        15         1
      1920        48        40         2
      1794        46        39         1
      1116        31        36         3
       180        12        15         3
       520        40        13         1
       910        26        35         2
       896        32        28         4
       648        18        36         3
      1248        39        32         3
      1634        38        43         4
      1269        27        47         2
       660        30        22         4
       396        12        33         1
       729        27        27         1
      1188        33        36         1
      1978        46        43         4
       621        23        27         4
       300        10        30         3
       396        22        18         1
       736        46        16         1
       559        43        13         2
      1160        29        40         1
       560        20        28         1
      1152        24        48         3
      1480        37        40         4
      1080        45        24         2
       598        26        23         1
       448        14        32         4
       192        12        16         3
       546        21        26         1
       493        29        17         2
       924        42        22         4
       484        11        44         1
       486        27        18         4
      2303        49        47         2
       410        41        10         2
      1518        46        33         1
      2303        49        47         2
       378        18        21         1
       640        20        32         1
       988        38        26         1
       528        48        11         4
      2304        48        48         3
       858        33        26         4
      1155        35        33         2
       240        12        20         4
      1400        35        40         3
