        50       100       100
       475        25        19         2
      1242        27        46         3
      1280        40        32         4
       418        11        38         2
       968        22        44         3
       204        12        17         3
       420        30        14         3
       783        27        29         3
       918        27        34         2
       903        43        21         4
      1080        24        45         4
      1334        46        29         1
       195        13        15         3
       660        22        30         1
       418        38        11         2
      1332        37        36         2
       290        29        10         4
       928        29        32         1
      1100        25        44         3
      2209        47        47         2
       828        46        18         1
       748        44        17         2
      1394        41        34         1
       903        43        21         3
       380        19        20         2
      1107        41        27         3
       180        12        15         3
       578        17        34         4
       585        39        15         2
      1677        39        43         4
       420        35        12         1
       390        10        39         2
       900        30        30         1
       774        43        18         2
       288        16        18         3
       957        33        29         4
       494        19        26         1
      1026        27        38         3
       312        24        13         4
      1100        44        25         1
       400        16        25         4
      1334        46        29         1
       594        33        18         4
      1353        33        41         4
       270        10        27         4
       442        34        13         3
       435        29        15         3
       420        21        20         3
      1020        34        30         1
       585        45        13         2
