        50       100       100
       150        15        10         2
       774        43        18         3
       672        28        24         3
       665        19        35         2
      2156        44        49         1
       350        35        10         4
       506        22        23         4
       756        42        18         1
       900        45        20         4
       750        25        30         3
       468        13        36         3
      1632        34        48         1
      1677        39        43         2
       750        30        25         3
       480        32        15         1
      1073        37        29         2
       722        19        38         3
       675        15        45         1
       940        47        20         2
       144        12        12         4
      1665        45        37         1
      2254        46        49         2
       714        34        21         1
      1290        43        30         4
       615        41        15         1
      1161        27        43         2
       240        12        20         2
       276        12        23         2
      1457        31        47         2
       816        17        48         2
       420        12        35         4
       340        17        20         4
      1102        29        38         1
       768        16        48         2
      1748        46        38         3
       980        35        28         1
       805        23        35         3
      1804        41        44         4
      1968        41        48         3
       644        23        28         4
       473        11        43         2
      1380        46        30         2
       792        22        36         3
       714        34        21         2
       667        29        23         1
      1032        43        24         3
       504        42        12         1
       380        10        38         1
       552        23        24         4
      1760        40        44         2
