ID,WIDTH,HEIGHT,GROUP
0,14,53,0
1,5,7,0
2,93,18,0
3,6,12,0
4,13,3,0
5,5,14,1
6,3,4,1
7,2,4,1
8,15,9,1
9,29,8,1
10,22,4,1
11,8,2,2
12,38,22,2
13,11,51,2
14,2,8,2
15,16,23,3
16,20,29,3
17,10,8,3
18,18,10,3
19,5,3,3
20,10,29,3
21,9,20,4
22,2,1,4
23,7,11,5
24,11,6,5
25,12,67,5
26,25,12,5
27,12,54,6
28,10,26,6
29,8,5,6
30,13,4,6
31,6,1,6
32,14,15,7
33,5,10,7
34,2,9,7
35,1,3,7
36,17,3,7
37,48,9,8
38,6,4,8
39,16,32,8
40,6,1,8
41,32,5,8
42,11,3,8
43,46,9,9
44,4,7,9
45,10,14,9
46,8,33,9
47,21,9,9
48,12,48,9
49,7,6,9
50,8,7,9
51,24,8,10
52,7,11,10
53,7,5,10
54,9,2,10
55,19,10,11
56,9,5,11
57,13,4,11
58,16,7,11
59,3,6,11
60,18,5,11
61,7,3,11
62,13,8,11
63,7,2,11
64,16,41,12
65,11,38,12
66,24,9,12
67,17,5,12
68,19,9,12
69,1,1,13
70,1,3,13
71,11,25,13
72,10,21,13
73,5,5,13
74,6,2,14
75,14,21,14
76,25,7,14
77,6,4,14
78,5,17,14
79,2,12,14
80,15,5,14
81,16,10,14
82,13,3,14
83,9,17,15
84,10,56,15
85,8,30,15
86,3,8,16
87,9,27,16
88,5,10,16
89,18,5,16
90,13,5,16
91,11,5,17
92,16,29,17
93,4,14,17
94,9,6,17
95,2,6,17
96,11,4,17
97,13,3,17
98,16,12,18
99,20,3,19
100,6,5,19
101,2,6,20
102,12,8,20
103,6,1,20
104,9,8,20
105,7,4,20
106,11,18,20
107,2,6,21
108,14,33,21
109,17,26,21
110,16,19,21
111,3,4,21
112,16,37,22
113,8,5,22
114,27,16,22
115,6,41,22
116,31,9,22
117,6,6,22
118,6,13,23
119,7,10,23
120,8,2,24
121,10,11,25
122,5,32,25
123,8,22,25
124,93,14,25
125,42,21,25
126,4,6,25
127,35,8,26
128,5,14,26
129,11,5,26
130,15,50,26
131,6,6,26
132,19,5,26
133,2,1,27
134,6,3,27
135,3,10,27
136,27,61,27
137,7,2,27
138,4,5,27
139,26,37,28
140,18,5,28
141,5,31,28
142,3,3,28
143,16,44,28
144,12,14,28
145,2,2,29
146,50,11,29
147,17,18,29
148,5,7,29
149,21,11,29
150,11,14,29
151,26,8,29
152,7,13,30
153,9,19,30
154,5,11,30
155,2,2,30
156,7,47,31
157,53,28,31
158,17,15,31
159,27,9,31
160,10,16,31
161,1,1,32
162,2,3,32
163,10,6,32
164,3,16,33
165,2,9,34
166,4,4,34
167,1,4,34
168,34,7,34
169,2,12,34
170,16,49,34
171,26,18,35
172,76,23,35
173,6,36,35
174,13,11,35
175,4,27,35
176,20,37,35
177,7,9,35
178,7,10,35
179,3,16,35
180,6,3,36
181,15,26,36
182,6,7,36
183,17,4,37
184,11,14,37
185,2,7,37
186,6,20,37
187,6,7,38
188,4,2,38
189,15,9,38
190,5,10,38
191,22,10,38
192,1,6,38
193,17,16,38
194,3,1,38
195,12,10,38
196,8,3,38
