ID,WIDTH,HEIGHT,GROUP
0,20,5,0
1,9,12,0
2,3,20,0
3,4,8,0
4,7,2,0
5,11,44,0
6,67,16,0
7,1,1,0
8,17,25,1
9,79,17,1
10,4,17,1
11,10,12,1
12,23,89,2
13,17,45,2
14,22,14,2
15,74,26,2
16,26,7,2
17,8,3,2
18,15,63,3
19,19,106,3
20,8,36,3
21,28,40,3
22,13,13,3
23,39,8,3
24,4,1,3
25,14,9,4
26,9,6,4
27,14,73,4
28,4,26,4
29,7,10,4
30,4,2,4
31,5,16,5
32,82,12,5
33,12,13,5
34,63,18,5
35,9,11,5
36,31,11,5
37,66,11,5
38,25,22,6
39,12,10,6
40,7,29,6
41,30,10,6
42,18,90,7
43,9,16,7
44,7,27,7
45,8,32,7
46,10,20,7
47,10,32,7
48,5,26,7
49,24,23,7
50,22,22,7
51,8,7,8
52,23,9,8
53,21,48,8
54,87,30,8
55,40,9,8
56,33,5,9
57,9,2,9
58,3,18,9
59,32,24,9
60,35,11,9
61,12,30,10
62,3,4,10
63,25,5,10
64,18,11,10
65,16,16,10
66,22,8,10
67,35,20,10
68,7,19,10
69,47,16,10
70,17,11,11
71,23,9,11
72,16,3,11
73,2,7,11
74,49,14,12
75,10,38,13
76,6,13,13
77,10,12,13
78,1,4,14
79,20,4,14
80,1,6,14
81,7,9,14
82,48,13,15
83,6,11,15
84,55,8,15
85,18,5,15
86,17,41,16
87,8,20,16
88,5,13,16
89,108,19,17
90,5,10,17
91,49,15,17
92,3,13,17
93,8,12,18
94,35,11,18
95,22,6,18
96,28,9,18
