ID,WIDTH,HEIGHT,GROUP
0,17,23,0
1,15,31,0
2,12,3,0
3,6,10,0
4,12,26,0
5,13,35,0
6,2,3,1
7,4,27,1
8,64,17,1
9,47,68,1
10,20,30,2
11,97,16,2
12,52,17,2
13,9,42,2
14,9,26,3
15,1,3,3
16,12,11,3
17,52,14,3
18,32,32,3
19,20,56,4
20,11,23,5
21,30,27,5
22,28,14,5
23,18,22,5
24,27,13,5
25,17,57,5
26,20,58,5
27,10,34,5
28,38,19,6
29,4,21,6
30,20,8,6
31,13,39,6
32,82,14,6
33,43,14,6
34,25,74,6
35,8,40,6
36,11,23,6
37,20,18,6
38,23,15,6
39,15,81,7
40,15,7,7
41,9,30,7
42,7,45,7
43,25,4,7
44,29,20,8
45,7,11,8
46,24,76,8
47,11,12,8
48,7,12,8
49,36,7,9
50,8,34,9
51,34,9,9
52,24,10,9
53,16,27,9
54,63,12,9
55,42,11,9
56,4,1,10
57,25,19,10
58,16,30,10
59,40,73,11
60,11,53,11
61,55,12,12
62,18,22,12
63,18,43,13
64,16,41,13
65,11,4,13
66,12,15,13
67,2,13,13
68,14,35,13
69,31,17,13
70,33,5,13
71,7,31,13
72,17,11,13
