ID,WIDTH,HEIGHT,GROUP
0,48,43,0
1,45,39,0
2,25,48,0
3,28,7,1
4,4,16,1
5,56,11,1
6,9,51,1
7,1,3,1
8,21,12,2
9,17,46,2
10,10,13,2
11,9,33,2
12,43,10,2
13,10,36,2
14,36,48,2
15,49,38,2
16,13,25,3
17,8,10,3
18,21,13,3
19,17,37,3
20,65,19,3
21,10,10,3
22,32,69,4
23,13,5,4
24,24,15,4
25,7,8,4
26,94,29,4
27,28,99,5
28,11,48,5
29,53,28,5
30,35,13,5
31,57,27,6
32,36,23,6
33,4,27,6
34,2,12,6
35,57,18,6
36,11,18,7
37,23,35,7
38,17,4,7
39,22,14,7
40,24,108,7
41,6,2,7
42,57,30,7
43,24,5,8
44,11,23,8
45,21,30,8
46,46,12,8
47,131,23,8
48,40,18,8
