ID,WIDTH,HEIGHT,GROUP
0,19,17,0
1,14,15,0
2,32,19,0
3,6,20,0
4,10,9,0
5,104,18,0
6,13,2,0
7,18,42,1
8,11,28,1
9,23,63,1
10,75,18,1
11,56,41,1
12,18,24,1
13,15,23,1
14,11,2,1
15,47,23,2
16,34,101,2
17,62,20,2
18,75,37,2
19,26,25,3
20,19,15,3
21,6,37,3
22,4,14,3
23,12,7,3
24,57,20,3
25,13,52,4
26,10,68,4
27,25,27,5
28,91,39,5
29,7,33,6
30,37,12,6
31,19,35,6
32,12,10,6
33,36,9,6
34,30,22,6
35,62,14,6
36,61,13,6
37,9,28,7
38,28,5,7
39,8,8,7
40,5,29,7
41,45,94,8
42,8,40,8
43,34,12,8
44,22,6,8
45,52,35,8
46,25,26,8
47,38,20,8
48,20,11,8
