ID,WIDTH,HEIGHT,GROUP
0,18,43,0
1,15,7,0
2,4,21,0
3,8,34,0
4,33,5,0
5,63,12,0
6,28,14,1
7,2,3,1
8,82,14,1
9,8,40,1
10,25,4,1
11,23,15,1
12,11,23,2
13,17,23,2
14,12,11,2
15,52,14,2
16,6,10,2
17,7,45,2
18,24,76,3
19,4,1,3
20,16,30,3
21,25,74,3
22,17,11,3
23,40,73,4
24,18,22,4
25,38,19,4
26,64,17,4
27,11,53,4
28,9,42,4
29,55,12,5
30,29,20,5
31,9,26,5
32,4,27,5
33,17,57,5
34,16,27,5
35,11,23,5
36,20,18,5
37,24,10,6
38,20,58,6
39,16,41,7
40,11,4,7
41,25,19,7
42,10,34,7
43,32,32,8
44,13,39,8
45,42,11,8
46,14,35,9
47,31,17,9
48,15,81,10
49,30,27,10
50,1,3,10
51,12,3,10
52,36,7,10
53,97,16,10
54,18,22,10
55,7,11,11
56,20,8,11
57,34,9,11
58,20,30,11
59,52,17,11
60,7,31,11
61,2,13,12
62,11,12,12
63,20,56,12
64,43,14,12
65,47,68,12
66,13,35,12
67,7,12,12
68,15,31,13
69,12,15,13
70,9,30,13
71,27,13,13
72,12,26,13
