ID,WIDTH,HEIGHT,GROUP
0,6,4,0
1,56,29,0
2,34,23,0
3,12,2,0
4,20,28,0
5,19,10,0
6,32,11,0
7,2,11,0
8,12,13,1
9,5,3,1
10,57,17,1
11,35,13,2
12,29,8,2
13,18,49,2
14,38,35,2
15,10,36,2
16,19,41,2
17,6,6,2
18,24,21,2
19,21,25,3
20,10,4,3
21,21,6,3
22,10,41,3
23,13,4,3
24,29,37,3
25,10,39,3
26,44,19,3
27,24,4,3
28,35,33,4
29,13,11,4
30,14,34,4
31,6,33,4
32,26,7,4
33,13,13,4
34,26,57,5
35,32,9,5
36,39,16,5
37,22,35,5
38,24,94,5
39,2,10,5
40,3,19,5
41,18,47,6
42,41,8,6
43,31,5,6
44,8,5,6
45,25,14,6
46,51,17,6
47,24,10,6
48,64,19,7
49,19,25,7
50,48,9,7
51,112,22,8
52,9,38,8
53,24,52,8
54,4,9,8
55,5,20,8
56,50,12,9
57,4,4,9
58,68,11,9
59,61,25,10
60,5,7,10
61,8,38,10
62,23,72,10
63,30,7,10
64,7,2,11
65,22,31,12
66,10,9,12
67,6,11,12
68,52,43,13
69,60,28,13
70,8,17,13
71,5,32,13
72,3,13,13
