ID,WIDTH,HEIGHT,GROUP
0,3,20,0
1,7,2,0
2,30,10,0
3,39,8,0
4,7,10,0
5,31,11,0
6,66,11,0
7,33,5,1
8,17,11,1
9,23,9,1
10,9,11,1
11,4,2,1
12,17,25,2
13,9,12,2
14,8,36,2
15,25,5,2
16,13,13,2
17,5,26,2
18,5,13,2
19,8,32,3
20,8,7,3
21,87,30,3
22,32,24,3
23,4,26,3
24,10,12,3
25,1,6,3
26,15,63,4
27,5,10,4
28,49,14,4
29,28,9,4
30,2,7,4
31,12,13,5
32,20,5,5
33,10,32,5
34,21,48,5
35,5,16,6
36,17,41,6
37,7,27,6
38,10,12,6
39,4,1,6
40,22,14,7
41,7,29,7
42,18,5,7
43,7,19,7
44,108,19,8
45,19,106,8
46,12,10,8
47,10,38,8
48,67,16,8
49,22,8,8
50,82,12,9
51,3,4,9
52,10,20,9
53,4,8,9
54,9,2,9
55,35,11,9
56,49,15,9
57,1,1,9
58,23,9,10
59,24,23,10
60,40,9,10
61,17,45,11
62,4,17,11
63,8,3,11
64,22,6,11
65,23,89,12
66,48,13,12
67,9,16,13
68,25,22,13
69,11,44,13
70,3,18,13
71,16,16,13
72,3,13,13
73,18,90,14
74,26,7,14
75,14,73,14
76,8,20,14
77,20,4,14
78,22,22,14
79,74,26,15
80,9,6,15
81,6,11,15
82,35,11,15
83,7,9,15
84,47,16,15
85,12,30,16
86,79,17,16
87,28,40,16
88,63,18,16
89,35,20,16
90,14,9,17
91,18,11,17
92,1,4,17
93,16,3,17
94,55,8,17
95,8,12,18
96,6,13,18
