ID,WIDTH,HEIGHT,GROUP
0,55,14,0
1,9,11,0
2,24,5,0
3,8,10,0
4,12,4,0
5,13,35,0
6,25,46,0
7,9,5,0
8,24,8,0
9,10,12,1
10,20,19,1
11,1,5,1
12,16,5,1
13,2,10,1
14,10,6,1
15,18,94,2
16,4,12,2
17,101,37,3
18,22,24,3
19,12,21,3
20,6,1,3
21,50,11,3
22,20,53,3
23,5,16,3
24,16,3,3
25,16,16,4
26,9,4,4
27,10,37,4
28,8,35,4
29,13,9,4
30,15,18,5
31,10,56,5
32,7,7,5
33,22,10,5
34,16,40,5
35,19,4,5
36,17,29,5
37,26,4,5
38,37,35,6
39,22,49,6
40,11,33,6
41,3,7,6
42,8,12,6
43,22,6,7
44,4,16,7
45,16,54,7
46,11,12,7
47,6,4,7
48,28,14,8
49,2,13,8
50,9,31,8
51,14,5,8
52,22,59,9
53,32,5,9
54,8,6,9
55,23,42,10
56,11,12,10
57,5,1,10
58,25,11,11
59,2,10,11
60,15,81,11
61,4,14,11
62,16,40,12
63,44,12,12
64,11,48,12
65,34,6,12
66,20,3,12
67,14,80,13
68,50,10,13
69,23,14,13
70,36,9,13
71,15,40,13
72,11,2,13
73,4,1,14
74,15,23,14
75,15,104,14
76,18,47,14
77,11,2,14
78,7,7,15
79,36,10,15
80,6,8,15
81,8,32,15
82,3,17,15
83,5,1,15
84,99,25,16
85,14,17,16
86,31,19,16
87,17,6,16
88,13,19,16
89,9,3,17
90,22,65,17
91,21,13,17
92,39,11,17
93,14,45,18
94,23,42,18
95,8,6,18
96,15,3,18
