ID,WIDTH,HEIGHT,GROUP
0,25,6,0
1,35,10,0
2,10,8,1
3,5,19,1
4,21,49,1
5,10,10,1
6,21,5,2
7,10,11,2
8,7,4,2
9,5,21,2
10,21,19,3
11,21,16,3
12,19,15,3
13,16,3,3
14,2,6,3
15,19,4,4
16,15,8,4
17,11,17,4
18,18,6,4
19,8,11,5
20,4,9,5
21,8,16,5
22,15,8,5
23,3,20,6
24,3,5,6
25,16,15,6
26,57,17,6
27,28,46,7
28,20,86,7
29,4,19,7
30,5,14,7
31,2,6,7
32,4,9,7
33,7,5,7
34,10,32,7
35,6,11,7
36,22,8,7
37,29,7,8
38,16,5,8
39,17,29,8
40,7,23,8
41,6,20,8
42,13,16,8
43,21,10,8
44,10,12,9
45,5,10,9
46,15,6,9
47,7,8,9
48,27,6,9
49,25,4,9
50,19,6,9
51,37,35,9
52,17,24,9
53,11,10,9
54,7,15,10
55,5,5,10
56,11,18,10
57,10,9,11
58,4,18,11
59,34,7,12
60,9,4,12
61,13,11,12
62,15,6,12
63,10,15,12
64,5,20,12
65,2,4,12
66,14,16,12
67,26,6,13
68,11,20,13
69,5,5,13
70,4,6,13
71,8,14,14
72,2,8,14
73,10,5,14
74,9,15,14
75,31,24,14
76,25,4,15
77,7,11,15
78,4,5,15
79,4,5,15
80,8,23,15
81,21,3,16
82,7,5,16
83,21,8,16
84,5,12,16
85,5,20,16
86,19,4,16
87,23,49,17
88,4,4,17
89,8,8,17
90,7,16,17
91,7,17,17
92,21,14,18
93,8,9,18
94,16,10,18
95,7,7,18
96,5,5,18
97,19,8,18
98,19,3,18
99,8,2,18
100,14,46,19
101,4,3,19
102,11,41,19
103,7,3,19
104,6,18,19
105,5,14,19
106,8,41,20
107,42,6,20
108,16,30,20
109,14,14,20
110,4,8,20
111,6,21,20
112,7,2,20
113,80,18,20
114,9,3,21
115,20,5,21
116,26,35,21
117,3,15,21
118,7,10,21
119,4,11,22
120,21,6,22
121,7,25,22
122,4,15,23
123,10,13,23
124,12,5,23
125,3,16,23
126,3,9,24
127,11,35,24
128,7,16,24
129,5,20,24
130,9,6,25
131,22,8,25
132,3,5,25
133,5,11,25
134,4,11,25
135,3,7,26
136,22,8,26
137,18,4,26
138,3,6,27
139,8,15,27
140,9,6,27
141,23,31,28
142,12,35,28
143,3,2,28
144,4,2,28
145,11,17,28
146,37,8,28
147,7,6,29
148,6,9,30
149,6,13,30
150,4,15,30
151,10,17,30
152,19,31,31
153,23,18,31
154,31,11,31
155,3,8,31
156,22,14,31
157,13,35,31
158,69,10,31
159,73,18,32
160,12,24,32
161,9,4,32
162,21,6,33
163,5,6,33
164,7,7,33
165,28,6,33
166,22,5,33
167,6,11,33
168,12,5,33
169,15,6,33
170,19,6,33
171,9,22,34
172,6,6,34
173,15,9,34
174,9,7,34
175,7,9,35
176,20,8,35
177,9,4,35
178,5,30,35
179,18,24,35
180,21,15,36
181,17,27,36
182,21,8,36
183,9,8,37
184,9,5,37
185,26,10,37
186,22,10,37
187,8,10,37
188,35,14,37
189,10,33,38
190,63,16,38
191,4,12,38
192,9,5,38
193,16,19,38
194,10,13,38
195,5,12,38
196,14,11,38
197,15,4,38
198,14,35,38
