ID,WIDTH,HEIGHT,GROUP
0,23,18,0
1,18,20,0
2,23,4,0
3,57,15,0
4,49,86,1
5,93,20,1
6,10,30,1
7,18,74,1
8,5,12,1
9,16,3,1
10,27,53,2
11,64,14,2
12,28,71,2
13,34,51,2
14,37,57,3
15,16,63,3
16,26,4,3
17,15,72,3
18,9,61,3
19,27,23,3
20,15,8,3
21,23,11,3
22,38,21,4
23,31,12,4
24,59,19,4
25,12,6,5
26,58,29,5
27,14,41,5
28,32,9,5
29,55,52,5
30,12,4,5
31,7,18,6
32,54,10,6
33,4,8,6
34,29,26,6
35,21,18,7
36,5,10,7
37,24,13,7
38,45,11,7
39,26,31,7
40,26,20,7
41,11,7,7
42,48,23,8
43,50,41,8
44,25,77,8
45,33,17,8
46,20,20,8
47,6,11,8
48,17,33,8
