ID,WIDTH,HEIGHT,GROUP
0,22,12,0
1,11,4,0
2,6,12,0
3,13,3,0
4,30,5,0
5,5,5,0
6,19,23,0
7,41,7,0
8,2,1,1
9,25,12,1
10,2,5,1
11,25,34,1
12,3,20,1
13,1,4,1
14,9,21,1
15,18,5,2
16,3,1,2
17,15,18,2
18,4,14,2
19,6,2,2
20,9,11,2
21,42,13,3
22,8,4,3
23,9,45,3
24,21,11,3
25,46,14,3
26,1,4,4
27,7,42,4
28,8,3,4
29,45,12,4
30,5,17,4
31,3,7,5
32,5,32,5
33,32,8,5
34,2,9,6
35,3,17,6
36,9,37,6
37,22,8,6
38,3,3,7
39,4,11,7
40,21,4,7
41,5,15,7
42,10,2,7
43,2,6,7
44,10,4,7
45,9,19,7
46,12,9,7
47,4,8,8
48,2,13,8
49,4,17,8
50,8,35,9
51,9,19,9
52,9,56,9
53,27,15,9
54,12,10,10
55,51,9,10
56,4,12,10
57,10,4,10
58,10,34,10
59,19,4,10
60,5,17,11
61,8,18,11
62,7,6,11
63,8,4,11
64,5,2,11
65,12,5,12
66,11,14,12
67,18,9,12
68,26,8,12
69,37,6,13
70,13,64,13
71,20,35,13
72,7,4,13
73,7,40,13
74,10,19,13
75,3,7,14
76,14,5,14
77,1,2,14
78,4,15,14
79,10,25,15
80,3,2,15
81,4,5,15
82,46,28,15
83,7,8,15
84,4,4,15
85,21,21,16
86,2,4,16
87,19,3,16
88,6,11,16
89,25,8,17
90,4,3,17
91,10,8,18
92,43,9,18
93,4,20,18
94,11,11,18
95,8,35,18
96,25,68,19
97,7,16,19
98,1,4,19
99,51,9,19
100,17,19,19
101,1,4,19
102,5,30,19
103,14,16,20
104,8,3,20
105,9,4,20
106,7,32,20
107,6,5,20
108,40,17,21
109,3,11,21
110,7,6,21
111,12,66,21
112,16,13,21
113,6,4,21
114,33,10,21
115,9,5,21
116,46,7,21
117,25,8,22
118,19,74,22
119,6,5,22
120,14,79,22
121,4,1,22
122,3,2,23
123,3,2,23
124,15,3,23
125,2,2,23
126,5,30,23
127,9,15,23
128,83,16,23
129,10,4,23
130,5,18,24
131,18,20,24
132,9,8,24
133,9,41,25
134,14,46,25
135,22,14,25
136,4,18,25
137,8,2,25
138,24,33,26
139,38,12,26
140,2,10,26
141,8,8,26
142,36,19,27
143,2,7,27
144,14,4,27
145,25,6,27
146,8,2,28
147,2,7,28
148,59,14,28
149,1,3,29
150,8,29,29
151,2,4,29
152,4,8,29
153,13,2,29
154,24,75,30
155,10,10,30
156,6,27,30
157,4,4,30
158,16,5,30
159,3,8,30
160,8,2,30
161,5,21,30
162,36,6,31
163,22,28,31
164,6,3,31
165,11,11,31
166,8,2,31
167,1,1,31
168,7,2,31
169,5,4,32
170,4,9,32
171,2,3,33
172,1,4,34
173,30,10,34
174,18,3,34
175,4,20,34
176,3,1,34
177,4,9,34
178,2,4,35
179,9,10,36
180,12,30,36
181,4,2,36
182,8,4,36
183,55,8,36
184,8,5,36
185,6,10,37
186,10,22,37
187,2,8,37
188,21,16,37
189,4,26,37
190,10,10,37
191,63,16,37
192,43,13,38
193,9,12,38
194,12,3,38
195,9,16,38
196,4,13,38
