ID,WIDTH,HEIGHT,GROUP
0,61,25,0
1,29,37,0
2,5,20,0
3,24,4,0
4,4,9,1
5,8,38,1
6,10,4,2
7,22,31,2
8,24,52,2
9,52,43,2
10,23,72,2
11,48,9,2
12,21,25,3
13,35,13,3
14,18,49,3
15,25,14,3
16,2,10,3
17,4,4,3
18,68,11,3
19,30,7,3
20,56,29,4
21,5,7,4
22,26,57,5
23,6,4,5
24,32,9,5
25,12,2,5
26,6,33,5
27,50,12,6
28,12,13,6
29,22,35,6
30,10,41,6
31,38,35,6
32,8,17,6
33,6,6,6
34,7,2,6
35,5,32,6
36,24,10,6
37,44,19,6
38,19,25,7
39,10,9,7
40,26,7,7
41,39,16,8
42,34,23,8
43,20,28,8
44,13,13,8
45,9,38,9
46,3,19,9
47,112,22,10
48,41,8,10
49,13,11,10
50,31,5,10
51,3,13,10
52,6,11,10
53,35,33,11
54,29,8,11
55,64,19,11
56,57,17,11
57,60,28,11
58,19,41,11
59,24,21,11
60,18,47,12
61,8,5,12
62,13,4,12
63,14,34,12
64,51,17,12
65,19,10,12
66,10,39,12
67,2,11,12
68,24,94,13
69,5,3,13
70,21,6,13
71,10,36,13
72,32,11,13
