ID,WIDTH,HEIGHT,GROUP
0,12,7,0
1,6,20,0
2,8,11,0
3,4,14,1
4,35,7,1
5,4,5,1
6,28,5,1
7,7,33,1
8,11,12,2
9,23,25,2
10,4,24,2
11,23,49,2
12,22,8,2
13,22,64,3
14,30,42,3
15,16,68,3
16,13,6,3
17,56,19,3
18,8,3,3
19,5,1,4
20,9,35,4
21,8,2,4
22,10,60,4
23,33,7,4
24,18,5,4
25,15,7,4
26,14,4,4
27,22,56,5
28,11,7,5
29,7,2,5
30,7,22,5
31,36,14,6
32,13,4,6
33,13,10,6
34,5,12,6
35,22,7,7
36,21,55,7
37,12,27,7
38,41,27,7
39,50,24,7
40,2,4,7
41,14,11,8
42,47,9,8
43,18,116,9
44,31,20,9
45,4,18,9
46,55,15,9
47,10,2,10
48,47,12,10
49,14,10,10
50,2,2,10
51,65,17,10
52,11,12,10
53,8,5,10
54,11,21,11
55,4,4,11
56,5,21,11
57,28,15,11
58,12,8,11
59,2,10,11
60,27,94,12
61,8,46,12
62,29,16,12
63,14,6,12
64,56,9,12
65,3,15,12
66,6,22,12
67,4,1,13
68,19,21,13
69,36,12,13
70,110,16,13
71,27,8,14
72,18,15,14
73,5,3,14
74,6,1,14
75,4,11,14
76,7,11,15
77,4,25,15
78,5,9,15
79,18,3,15
80,4,25,15
81,13,9,16
82,35,11,17
83,7,20,17
84,12,75,17
85,16,14,17
86,7,21,17
87,37,29,17
88,24,35,17
89,16,41,18
90,7,11,18
91,34,102,18
92,6,5,18
93,2,10,18
94,20,21,18
95,13,56,18
96,13,34,18
