ID,WIDTH,HEIGHT,GROUP
0,50,15,0
1,7,25,0
2,29,18,0
3,48,27,0
4,27,5,1
5,55,50,1
6,55,16,1
7,32,12,1
8,17,6,2
9,11,14,2
10,123,19,2
11,44,9,2
12,80,17,2
13,17,101,2
14,6,39,2
15,40,12,2
16,21,36,2
17,9,37,2
18,70,29,3
19,79,28,3
20,17,28,3
21,21,17,3
22,1,6,3
23,33,36,3
24,16,6,3
25,89,17,4
26,53,12,4
27,10,10,4
28,7,30,4
29,11,2,4
30,12,60,5
31,9,26,5
32,41,10,5
33,22,9,5
34,22,46,5
35,22,11,5
36,20,16,6
37,36,21,6
38,30,12,6
39,19,68,6
40,63,15,6
41,22,7,6
42,8,17,7
43,9,3,7
44,36,31,7
45,5,11,7
46,8,31,7
47,14,18,7
48,14,6,7
49,34,10,7
50,9,21,7
51,26,45,7
52,4,8,7
53,13,6,8
54,16,13,8
55,35,6,9
56,4,26,9
57,3,7,9
58,12,19,9
59,2,9,10
60,13,46,10
61,44,11,10
62,10,56,10
63,10,33,11
64,5,30,11
65,6,18,11
66,18,70,12
67,24,39,12
68,35,9,12
69,9,17,12
70,5,10,12
71,41,7,13
72,1,3,13
