ID,WIDTH,HEIGHT,GROUP
0,26,23,0
1,42,26,0
2,5,12,0
3,20,26,1
4,9,9,1
5,28,15,1
6,3,16,1
7,60,14,1
8,23,19,1
9,5,2,2
10,8,12,2
11,18,17,2
12,6,9,2
13,28,7,2
14,7,48,3
15,4,15,3
16,14,10,3
17,26,4,3
18,2,3,3
19,20,29,3
20,15,26,4
21,42,32,4
22,7,5,5
23,62,9,5
24,14,28,5
25,12,22,5
26,2,8,5
27,6,13,5
28,23,9,5
29,14,28,5
30,46,7,5
31,23,98,6
32,25,11,6
33,24,52,6
34,76,13,6
35,13,21,6
36,12,7,6
37,11,7,7
38,35,14,7
39,21,20,7
40,6,14,7
41,18,41,7
42,15,11,7
43,29,7,8
44,16,79,8
45,3,6,8
46,3,10,8
47,37,12,8
48,22,37,9
49,2,4,9
50,33,11,9
51,18,18,9
52,7,18,9
53,20,31,9
54,13,10,10
55,19,34,10
56,13,45,10
57,50,11,11
58,2,2,11
59,1,1,11
60,52,34,12
61,5,24,12
62,12,29,12
63,26,94,12
64,9,26,12
65,5,34,12
66,31,14,13
67,21,12,13
68,14,26,13
69,97,21,13
70,42,22,14
71,7,19,14
72,8,7,14
73,21,26,14
74,7,17,14
75,1,6,15
76,30,10,15
77,37,20,15
78,13,29,15
79,28,15,15
80,22,6,15
81,10,2,15
82,48,9,15
83,10,35,16
84,3,5,16
85,9,5,16
86,7,24,17
87,11,14,17
88,13,14,17
89,27,11,17
90,15,36,17
91,11,36,17
92,25,8,17
93,15,13,18
94,72,16,18
95,13,48,18
96,7,14,18
