ID,WIDTH,HEIGHT,GROUP
0,55,28,0
1,40,18,0
2,14,9,1
3,35,46,1
4,18,11,1
5,17,3,1
6,25,11,1
7,36,10,1
8,109,16,2
9,27,18,2
10,36,56,2
11,15,32,2
12,22,8,2
13,16,51,2
14,71,38,2
15,7,29,2
16,19,8,2
17,76,35,3
18,30,11,3
19,5,2,3
20,32,13,3
21,32,18,3
22,46,15,4
23,22,92,4
24,54,27,5
25,41,6,5
26,60,9,5
27,45,19,5
28,20,28,5
29,27,23,5
30,12,45,5
31,31,20,5
32,12,15,5
33,56,18,6
34,51,75,6
35,37,32,6
36,31,12,6
37,5,30,7
38,17,13,7
39,7,42,7
40,5,26,7
41,50,37,7
42,10,8,7
43,25,5,7
44,37,102,8
45,33,11,8
46,13,10,8
47,11,37,8
48,22,5,8
