        30       100       100
      2360        59        40         1
      3591        57        63         1
      3740        68        55         1
      1517        37        41         1
      3404        46        74         1
       972        27        36         1
      2001        69        29         1
      2142        51        42         1
      1760        32        55         1
      1026        27        38         1
      2340        39        60         1
      1053        27        39         1
      2139        31        69         1
      1404        26        54         1
       812        28        29         1
      3174        46        69         1
      3315        51        65         1
      3132        58        54         1
      2226        53        42         1
      4030        65        62         1
      1350        25        54         1
      3150        70        45         1
      2546        38        67         1
      3540        59        60         1
      1798        29        62         1
      1677        39        43         1
      1064        38        28         1
      2485        35        71         1
      1680        48        35         1
      1612        52        31         1
