        30       100       100
      2989        61        49         1
      2438        53        46         1
      3796        73        52         1
      1836        51        36         1
      4070        74        55         1
      3358        73        46         1
      1530        45        34         1
      2208        48        46         1
      4012        59        68         1
      4012        59        68         1
      2440        40        61         1
      1920        48        40         1
      3468        51        68         1
      3752        56        67         1
      1638        42        39         1
      2832        48        59         1
      3102        66        47         1
      3360        70        48         1
      3942        54        73         1
      2193        43        51         1
      2139        31        69         1
      1122        34        33         1
      2552        58        44         1
      1974        47        42         1
      1443        39        37         1
      4355        67        65         1
      1824        57        32         1
      1476        41        36         1
      3306        57        58         1
      2046        66        31         1
