        30       100       100
      3780        54        70         1
      1960        56        35         1
      3640        52        70         1
      1701        63        27         1
      2178        66        33         1
      4556        68        67         1
       891        27        33         1
      4148        68        61         1
      4216        62        68         1
      3763        71        53         1
      1769        61        29         1
      2090        38        55         1
      2862        53        54         1
      1650        55        30         1
      2664        72        37         1
      3942        73        54         1
      2442        33        74         1
      1716        33        52         1
      1296        36        36         1
      1260        28        45         1
      4392        61        72         1
       837        27        31         1
      1456        56        26         1
      4453        73        61         1
      2145        33        65         1
      4473        71        63         1
      3740        68        55         1
      3360        70        48         1
      2226        42        53         1
      2272        32        71         1
